ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS	178	-0.504686763943379	-2.56706418371102	1e-10	1.93333333333333e-08	1.66359649122807e-08	1544	tags=44%, list=10%, signal=40%	CRYM/NOS3/GCAT/SLC39A8/SRR/ACADSB/MTHFS/HSD17B10/FAH/ASL/BHMT2/TST/PRODH2/SDSL/ARG1/MSRA/HMGCL/GOT1/OAT/HOGA1/CBS/GLUL/IVD/SHMT1/ALDH4A1/GOT2/PAH/ADI1/QDPR/HIBADH/CTH/NAGS/TDO2/AMDHD1/ALDH5A1/BAAT/PIPOX/ASS1/KMO/SARDH/ADHFE1/ASPG/ACMSD/ASPA/ALDH8A1/HGD/AGXT/CDO1/DAO/CSAD/RIDA/GPT/GPT2/CPS1/ACAT1/IYD/GCDH/FTCD/HAAO/PRODH/ALDH6A1/MTHFD1/OTC/AGXT2/MAT1A/HPD/SDS/CBSL/GSTZ1/AADAT/BHMT/UROC1/GLS2/AASS/GNMT/GLYATL1/GLYAT/TAT/TTC36
GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	GOBP_CELLULAR_AMINO_ACID_METABOLIC_PROCESS	233	-0.470242365719074	-2.52157085054598	1e-10	1.93333333333333e-08	1.66359649122807e-08	1544	tags=38%, list=10%, signal=35%	CRYM/NOS3/BCKDHA/GCAT/SLC39A8/SRR/ALDH1A1/ACADSB/MTHFS/HSD17B10/FAH/ASL/BHMT2/TST/PRODH2/BPHL/SDSL/ARG1/MSRA/HMGCL/GOT1/ACY1/OAT/HOGA1/CBS/GLUL/IVD/SHMT1/ALDH4A1/ECHS1/UPB1/BCKDHB/GOT2/PAH/ADI1/QDPR/HIBADH/CTH/NAGS/TDO2/AMDHD1/ALDH5A1/BAAT/PIPOX/ASS1/KMO/SARDH/ADHFE1/ASPG/ACMSD/ASPA/ALDH8A1/HGD/AGXT/CDO1/DAO/CSAD/RIDA/ABAT/GPT/GPT2/CPS1/ACAT1/IYD/GCDH/FTCD/GGT5/SLC16A2/HAAO/PRODH/ALDH6A1/MTHFD1/OTC/AGXT2/MAT1A/HPD/SDS/CBSL/GSTZ1/AADAT/BHMT/UROC1/GLS2/AASS/GNMT/GLYATL1/GLYAT/TAT/TTC36
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS	258	-0.405258604052267	-2.14746505779505	1e-10	1.93333333333333e-08	1.66359649122807e-08	1450	tags=34%, list=10%, signal=32%	MGST2/SRR/ALDH1A1/GAMT/ACOT4/HSD17B10/ACACB/FADS6/EDN1/PRKAG2/CES1/AKR1C4/ASL/BHMT2/GATM/SDSL/CYP4F11/CBR1/GOT1/OAT/HOGA1/PLA2G5/CBS/APOA1/CBR4/GLUL/ACSM3/SHMT1/MLYCD/UPB1/GOT2/ACSM1/PAH/ADI1/CYP27A1/HSD17B8/CYP7B1/CTH/NAGS/APOC1/AVPR1A/BAAT/CYP7A1/ASS1/PTGIS/KMO/ACMSD/ALDH8A1/AGXT/CDO1/SCP2/CSAD/RGN/ABAT/CPS1/APOA5/ACSM2B/APOC3/ABHD1/CYP2E1/GGT5/SLC27A2/HAAO/INSIG1/MTHFD1/ACSM2A/OTC/AGXT2/SDS/CBSL/PDK4/CYP4A11/ABCB11/CYP2C9/CYP4A22/BHMT/CYP2C8/ACSM5/GLS2/AASS/AKR1D1/CYP39A1/ACADL/SLC27A5/CYP8B1/CYP1A1/CYP3A4/GSTM1/CYP1A2
GOBP_LIPID_CATABOLIC_PROCESS	GOBP_LIPID_CATABOLIC_PROCESS	253	-0.402930857558773	-2.13009308489784	1e-10	1.93333333333333e-08	1.66359649122807e-08	2060	tags=43%, list=14%, signal=38%	HACL1/HSD17B11/ACADVL/LIPC/AIG1/ECI1/PHYH/SCARF1/CYP4F12/ETFA/FMC1/PNPLA4/ETFB/DECR2/APOE/LIPG/IRS1/SLC27A4/AMACR/LDLR/PPARA/ABHD2/NAAA/ADRA2A/IRS2/PLCG2/MGST2/MCEE/ABHD6/CRAT/LONP2/PLCXD2/PLA2G2D/DECR1/CPT1A/HSD17B10/LPIN2/ACACB/BDH2/ENPP7/CES1/ETFBKMT/ACADM/FUCA1/CYP4F11/HINT2/ANGPTL3/ECI2/PCCB/CPT2/ACAA2/RARRES2/ACOX1/FAAH/SRD5A1/PLA2G5/HSD17B4/APOA1/NUDT7/IVD/AADAC/MLYCD/ECHS1/CYP4F3/PLIN1/SULT2A1/ACAA1/PNPLA7/CYP27A1/ACOX2/HADH/ETFDH/APOC1/CYP7A1/GPIHBP1/SORL1/ECHDC2/ASPG/SCP2/CPS1/APOA5/ACAT1/PLCH2/APOC3/ABHD1/PCK1/GCDH/SLC27A2/HAO1/EHHADH/CYP1B1/PCK2/LIPE/HSD17B6/BCO2/GBA3/CYP4A11/HSD11B1/CYP4F2/GPLD1/ABCB11/MFSD2A/SRD5A2/LRCOL1/AKR1D1/CYP39A1/ACADL/CYP3A4/CYP26A1/CYP1A2
GOBP_MITOTIC_NUCLEAR_DIVISION	GOBP_MITOTIC_NUCLEAR_DIVISION	256	0.542335137462328	2.01013239165914	1e-10	1.93333333333333e-08	1.66359649122807e-08	3270	tags=44%, list=22%, signal=35%	MYBL2/CEP55/UBE2C/KIF2C/CDC20/TRIP13/SPHK1/KIF18B/NUF2/TGFA/CENPF/AURKB/PLK1/TTK/KIF23/CDCA2/IGF2/KIF18A/BUB1B/KIF15/ANLN/DLGAP5/NCAPH/NEK2/KIF4A/CDC6/NCAPG/MKI67/CDCA8/CCNB1/TPX2/KIFC1/SGO2/BUB1/KIF11/SGO1/CENPE/KIF14/TACC3/NDC80/PTTG1/CDKN1C/KNTC1/MISP/PRC1/ZWINT/NCAPD2/RACGAP1/CDT1/CDCA5/PSRC1/CENPK/MAD2L1/NUSAP1/ESPL1/CHEK1/CDC25C/FBXO5/UBE2S/PKMYT1/SMC4/DSCC1/KIF20B/SPAG5/AURKA/SPDL1/BORA/CCSAP/NCAPG2/REEP4/FLNA/RAN/XRCC3/TUBG1/NUP62/DSN1/ZWILCH/ANAPC7/HSPA1B/PHIP/SMC2/KIFC2/NDE1/MZT1/CHMP4C/KNSTRN/NCAPH2/KIF2A/KPNB1/NCAPD3/RCC1/CHMP3/TPR/ANKLE2/KMT5A/TUBG2/RAD21/CDC14A/RANBP1/UBE2I/CEP85/MAU2/OFD1/ANAPC1/ZNF207/AKAP8L/NME6/POGZ/HNRNPU/SMC3/ANAPC4/OBSL1/LCMT1
GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	GOBP_NUCLEAR_CHROMOSOME_SEGREGATION	229	0.542963791602284	2.00538519644428	1e-10	1.93333333333333e-08	1.66359649122807e-08	3270	tags=45%, list=22%, signal=35%	MAEL/CEP55/UBE2C/KIF2C/CDC20/TRIP13/KIF18B/NUF2/CENPF/AURKB/PLK1/TTK/KIF23/KIF18A/BUB1B/DLGAP5/TOP2A/NCAPH/NEK2/KIF4A/CDC6/NCAPG/CDCA8/CCNB1/KIFC1/SGO2/BUB1/ECT2/SGO1/CENPE/KIF14/EME1/TACC3/NDC80/PTTG1/KNTC1/SPC25/FANCD2/PRC1/P3H4/ZWINT/NCAPD2/RACGAP1/CDT1/CDCA5/PSRC1/PSMC3IP/CENPK/MAD2L1/NUSAP1/ESPL1/CCNE2/FBXO5/SMC4/DSCC1/RCC2/SPAG5/SPC24/SPDL1/INCENP/NCAPG2/RMI2/FEN1/RAN/XRCC3/TUBG1/FAM83D/NUP62/DSN1/CENPQ/ZWILCH/ANAPC7/SMC2/NDC1/EHMT2/CCNE1/SFPQ/CHMP4C/KNSTRN/NCAPH2/KPNB1/NCAPD3/DDX11/CHMP3/TPR/MRE11/KMT5A/TUBG2/RAD21/CHFR/MAU2/ANAPC1/ZNF207/AKAP8L/POGZ/HNRNPU/SMC3/SYCE3/ANAPC4/EME2/BRIP1/LCMT1
GOBP_ORGANELLE_FISSION	GOBP_ORGANELLE_FISSION	373	0.526495577056159	1.98165901148782	1e-10	1.93333333333333e-08	1.66359649122807e-08	3270	tags=43%, list=22%, signal=34%	CYP26B1/MYBL2/MAEL/CEP55/UBE2C/KIF2C/CDC20/TRIP13/SPHK1/KIF18B/NUF2/TGFA/CENPF/AURKB/PLK1/TTK/KIF23/CDCA2/IGF2/KIF18A/BUB1B/KIF15/ANLN/RAD54L/DLGAP5/TOP2A/NCAPH/NEK2/KIF4A/CDC6/NCAPG/MKI67/CDCA8/CCNB1/CCNB2/TPX2/KIFC1/SGO2/BUB1/KIF11/SGO1/CENPE/MTFR2/KIF14/EME1/TACC3/ASPM/NDC80/PTTG1/CDKN1C/KNTC1/FANCD2/RAD51AP1/MISP/LIF/PRC1/P3H4/ZWINT/NCAPD2/MSX1/RACGAP1/CDT1/CDCA5/PSRC1/RAD51/PSMC3IP/CENPK/MAD2L1/NUSAP1/ESPL1/CKS2/CHEK1/CDC25C/CCNE2/FBXO5/UBE2S/PKMYT1/GDAP1/SMC4/DSCC1/KIF20B/SPIRE1/SPAG5/AURKA/SPDL1/BORA/PLCB1/CCSAP/INCENP/NCAPG2/REEP4/MYO19/C11orf80/MYBL1/RAD51D/FLNA/RAN/XRCC3/TUBG1/CDC25B/NUP62/DSN1/ZWILCH/ANAPC7/MAPT/HSPA1B/MASTL/PHIP/SMC2/KIFC2/NDE1/NDC1/MZT1/EHMT2/CCNE1/CHMP4C/FIGNL1/KNSTRN/MTFP1/NCAPH2/KIF2A/RAD1/KPNB1/NCAPD3/MCU/RCC1/CORO1C/CHMP3/TDRKH/TPR/MND1/ANKLE2/MRE11/KMT5A/TUBG2/RAD21/CDC14A/CHFR/RANBP1/UBE2I/MFF/CEP85/MAU2/OFD1/ANAPC1/ZNF207/SPIRE2/AKAP8L/NME6/DNM1L/POGZ/HNRNPU/SMC3/SYCE3/ANAPC4/EME2/OBSL1/BRIP1/LCMT1
GOBP_CHROMOSOME_SEGREGATION	GOBP_CHROMOSOME_SEGREGATION	285	0.526469500986023	1.95888315461081	1e-10	1.93333333333333e-08	1.66359649122807e-08	3270	tags=43%, list=22%, signal=34%	MAEL/CEP55/UBE2C/KIF2C/CDC20/TRIP13/KIF18B/NUF2/CENPF/AURKB/PLK1/TTK/KIF23/CDCA2/KIF18A/HJURP/BUB1B/DLGAP5/TOP2A/NCAPH/NEK2/KIF4A/SKA1/CDC6/NCAPG/MKI67/CDCA8/CCNB1/KIFC1/SGO2/BUB1/ECT2/SGO1/SKA3/CENPE/KIF14/EME1/TACC3/NDC80/PTTG1/KNTC1/SPC25/FANCD2/PRC1/P3H4/ZWINT/NCAPD2/RACGAP1/CDT1/CDCA5/PSRC1/PSMC3IP/CENPK/OIP5/MAD2L1/CENPW/NUSAP1/ESPL1/CCNE2/FBXO5/SMC4/DSCC1/RCC2/SPAG5/SPC24/CENPH/BEX4/SPDL1/BRCA1/INCENP/NCAPG2/RMI2/MIS18A/FEN1/RAN/XRCC3/TUBG1/FAM83D/NUP62/DSN1/CENPQ/ZWILCH/ANAPC7/NUP37/SMC2/RPS3/NUP43/NDE1/NDC1/EHMT2/CCNE1/SFPQ/CHMP4C/KNSTRN/CSNK2A1/NCAPH2/KPNB1/NCAPD3/DDX11/RCC1/RAD18/CHMP3/TPR/MRE11/KMT5A/TUBG2/RAD21/CHFR/UBE2I/CEP85/MAU2/ANAPC1/ZNF207/AKAP8L/POGZ/HNRNPU/SMC3/SYCE3/ANAPC4/EME2/BRIP1/LCMT1
GOMF_TETRAPYRROLE_BINDING	GOMF_TETRAPYRROLE_BINDING	107	-0.544842353524319	-2.56874394672799	1.40224036228489e-10	2.50245972346227e-08	2.15331890451279e-08	1198	tags=37%, list=8%, signal=35%	CYP2J2/PGRMC1/CYP3A5/CYP4F11/CYB5D2/CBS/CYP2U1/CYP4F3/CYP2C18/AMBP/CYP27A1/CYP3A43/CYP7B1/CYP4V2/TDO2/CAT/CYP7A1/PTGIS/CYB5A/CYP11A1/CYP2E1/CYP1B1/HRG/CBSL/CYP4A11/CYP4F2/CYP2C9/CYP4A22/CYP2C8/CYP39A1/STEAP4/CYP8B1/CYP1A1/CYP2A6/CYP2B6/CYP2A13/CYP3A4/CYP2A7/CYP26A1/CYP1A2
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION	462	0.45564616967032	1.72571134443574	1.38135894688373e-10	2.50245972346227e-08	2.15331890451279e-08	4577	tags=48%, list=31%, signal=34%	CAPN6/FOXJ1/SAPCD2/MYBL2/KIF2C/CDC20/KIF18B/NUF2/CENPA/TUBA3C/AURKB/PLK1/TTK/PKHD1/KIF23/KIF20A/KIF18A/KIF15/DLGAP5/NEK2/KIF4A/SKA1/CDK1/EFNA5/MAP7D2/XRCC2/CCNB1/CCNB2/TPX2/KIFC1/KIF11/SGO1/SKA3/TRIM54/CENPE/GAS2L3/WDR62/TTLL4/PCLAF/CRMP1/KIF14/TACC3/ASPM/NDC80/MTCL1/SPC25/GPSM2/STIL/MISP/PRC1/CCNF/RACGAP1/PSRC1/MAD2L1/NUSAP1/ESPL1/PLK4/CHEK1/NAV3/TUBB2B/FBXO5/STMN3/ARHGEF2/SPIRE1/SPAG5/STMN1/TUBA1C/CENPH/CLIP2/AURKA/SPDL1/BORA/BRCA1/CCSAP/CHORDC1/CHD3/SASS6/PARD6B/INCENP/MAPRE1/TUBA1B/HAUS6/CKAP2/CEP72/TRPV4/TUBB6/CEP131/FLNA/GIT1/CENPJ/BRSK1/ARL2/RAN/HOOK2/LZTS2/XRCC3/TUBG1/ATAT1/GAPDH/NPM1/TPPP3/CDK2/NUP62/CAMSAP2/CCDC88C/CCDC120/HOOK3/MAPT/HSPA1B/CEP295/RPS3/GOLGA2P5/TTLL3/HAUS5/KIFC2/PHLDB1/NDE1/MZT1/CEP19/PRKAA2/RAE1/CHMP4C/FIGNL1/KNSTRN/EFHC1/KIF2A/ATF5/CEP250/KPNB1/LLGL1/TUBB/RCC1/HAUS8/RASSF7/LLGL2/MID1IP1/HAUS1/CHMP3/GOLGA8A/NCKAP5L/CROCC/MARK2/TPR/CKAP5/RANGRF/CC2D2A/KAT2A/TUBG2/SAC3D1/TUBA4A/TUBA1A/TTLL1/IFT172/CDC14A/RANBP1/HAUS3/INTS13/CCDC88A/PARD6G/EZR/PAK1/CEP85/TUBD1/OFD1/ZNF207/SPIRE2/HNRNPU/SMC3/SPAG1/OBSL1/TACC1/MAP1S/SKA2/CHMP4B/NIN/CEP192/CEP97/SPICE1/C2CD3/PARD3/CHEK2/DYNC1LI1/DNAAF5/KIAA0753/PPP1R12A/DYNC1H1/CCDC13/CCDC66/TTLL5/NAT10/MAP7D1/CSNK1D/CUL7/KIZ/LSM14A/EML4/GCC2/MDM1/FKBP4/E2F4/WEE1/AXIN1/TUBB4B/RBM14/PPP2R1A/GOLGA8B/ALMS1/DCTN2/KIF3A/HOOK1/CNTROB/RAB11A/TAOK1/NINL/DOCK7/DRG1/SRGAP2/EML2/TNKS/MARK4/SPAG16
GOBP_XENOBIOTIC_CATABOLIC_PROCESS	GOBP_XENOBIOTIC_CATABOLIC_PROCESS	24	-0.828951388671796	-2.85316851879118	2.62637630197127e-10	4.35228072898096e-08	3.7450546290891e-08	1239	tags=62%, list=8%, signal=57%	UGT1A1/CYP3A5/ACAA1/PON3/ACSL1/FMO4/NR1I2/CYP2C9/CYP2C8/CYP1A1/CYP2A6/CYP2B6/CYP3A4/GSTM1/CYP1A2
GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	158	0.575432954473533	2.05814338529747	2.605142215831e-10	4.35228072898096e-08	3.7450546290891e-08	3270	tags=48%, list=22%, signal=38%	CEP55/UBE2C/KIF2C/CDC20/TRIP13/KIF18B/NUF2/CENPF/AURKB/PLK1/TTK/KIF23/KIF18A/BUB1B/DLGAP5/NCAPH/NEK2/KIF4A/CDC6/NCAPG/CDCA8/CCNB1/KIFC1/SGO2/BUB1/SGO1/CENPE/KIF14/TACC3/NDC80/PTTG1/KNTC1/PRC1/ZWINT/NCAPD2/RACGAP1/CDT1/CDCA5/PSRC1/CENPK/MAD2L1/NUSAP1/ESPL1/FBXO5/SMC4/DSCC1/SPAG5/SPDL1/NCAPG2/RAN/XRCC3/TUBG1/NUP62/DSN1/ZWILCH/ANAPC7/SMC2/CHMP4C/KNSTRN/NCAPH2/KPNB1/NCAPD3/CHMP3/TPR/KMT5A/TUBG2/RAD21/MAU2/ANAPC1/ZNF207/AKAP8L/POGZ/HNRNPU/SMC3/ANAPC4/LCMT1
GOBP_SISTER_CHROMATID_SEGREGATION	GOBP_SISTER_CHROMATID_SEGREGATION	181	0.555454564652486	2.01243556055014	4.07034734035289e-10	6.51255574456462e-08	5.60393011323358e-08	3270	tags=46%, list=22%, signal=36%	CEP55/UBE2C/KIF2C/CDC20/TRIP13/KIF18B/NUF2/CENPF/AURKB/PLK1/TTK/KIF23/KIF18A/BUB1B/DLGAP5/TOP2A/NCAPH/NEK2/KIF4A/CDC6/NCAPG/CDCA8/CCNB1/KIFC1/SGO2/BUB1/SGO1/CENPE/KIF14/TACC3/NDC80/PTTG1/KNTC1/PRC1/ZWINT/NCAPD2/RACGAP1/CDT1/CDCA5/PSRC1/CENPK/MAD2L1/NUSAP1/ESPL1/FBXO5/SMC4/DSCC1/SPAG5/SPDL1/NCAPG2/RMI2/FEN1/RAN/XRCC3/TUBG1/NUP62/DSN1/ZWILCH/ANAPC7/SMC2/SFPQ/CHMP4C/KNSTRN/NCAPH2/KPNB1/NCAPD3/DDX11/CHMP3/TPR/MRE11/KMT5A/TUBG2/RAD21/CHFR/MAU2/ANAPC1/ZNF207/AKAP8L/POGZ/HNRNPU/SMC3/ANAPC4/LCMT1
GOCC_MICROBODY_LUMEN	GOCC_MICROBODY_LUMEN	47	-0.690091010675432	-2.81316532869178	5.27846846136463e-10	8.16403122024395e-08	7.02499328910738e-08	2060	tags=66%, list=14%, signal=57%	HACL1/PHYH/PAOX/NUDT12/AMACR/CRYM/GSTK1/CRAT/LONP2/ACOT4/DHRS4/ACOT2/ECI2/HMGCL/ACOX1/HSD17B4/NUDT7/MLYCD/ACAA1/ACOX2/EPHX2/BAAT/CAT/PIPOX/AGXT/SCP2/DAO/GRHPR/HAO1/EHHADH/HAO2
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS	181	-0.433203633908113	-2.22409379165684	6.67501361327304e-10	9.67876973924591e-08	8.32839691945548e-08	2060	tags=44%, list=14%, signal=38%	HACL1/ACADVL/LIPC/AIG1/ECI1/PHYH/ETFA/PNPLA4/ETFB/DECR2/LIPG/IRS1/SLC27A4/AMACR/LDLR/PPARA/ABHD2/IRS2/PLCG2/MGST2/MCEE/ABHD6/CRAT/LONP2/DECR1/CPT1A/HSD17B10/LPIN2/ACACB/BDH2/ENPP7/ETFBKMT/ACADM/FUCA1/ANGPTL3/ECI2/PCCB/CPT2/ACAA2/ACOX1/FAAH/PLA2G5/HSD17B4/APOA1/NUDT7/IVD/AADAC/MLYCD/ECHS1/ACAA1/PNPLA7/ACOX2/HADH/ETFDH/APOC1/GPIHBP1/SORL1/ECHDC2/SCP2/CPS1/APOA5/ACAT1/APOC3/ABHD1/PCK1/GCDH/SLC27A2/HAO1/EHHADH/CYP1B1/PCK2/LIPE/BCO2/GBA3/GPLD1/ABCB11/MFSD2A/ACADL/CYP26A1
GOCC_SPINDLE	GOCC_SPINDLE	357	0.470904606199188	1.76611662109554	6.5561361584317e-10	9.67876973924591e-08	8.32839691945548e-08	3195	tags=36%, list=21%, signal=29%	CAPN6/DCDC2/KIF2C/CDC20/KIF18B/CENPF/AURKB/PLK1/TTK/PKHD1/KIF23/KIF20A/KIF18A/BUB1B/KIF15/DLGAP5/NEK2/KIF4A/SHCBP1/SKA1/CDC6/CDK1/CDCA8/CCNB1/TPX2/KIFC1/BIRC5/KIF11/ECT2/SGO1/SKA3/CENPE/WDR62/CRMP1/CKAP2L/KIF14/TACC3/ASPM/MTCL1/KNTC1/GPSM2/MISP/PRC1/RACGAP1/PSRC1/MAD2L1/NUSAP1/ESPL1/CDC7/PLK4/FBXO5/ARHGEF2/KIF20B/RCC2/SPAG5/BEX4/HMMR/AURKA/SPDL1/BORA/PLEKHG6/TMEM201/CCSAP/CSPP1/INCENP/MAPRE1/HAUS6/CKAP2/CBX1/GIT1/TUBG1/CDC25B/ATAT1/MZT2A/UNC119/CAPG/NPM1/FAM83D/CNTRL/NUP62/KDF1/CEP170/TOPBP1/TAF1D/ANAPC7/CEP295/RPS3/RAB11FIP4/HAUS5/KIFC2/NDE1/FAM110A/IL17RB/MZT1/CEP19/RANGAP1/RAE1/CBX3/CHMP4C/KNSTRN/EFHC1/KIF2A/NEDD1/DCUN1D5/SPIN1/RIF1/DDX11/HAUS8/HAUS1/VRK1/CHMP3/TPR/CKAP5/AGBL5/CEP89/TUBG2/SAC3D1/CEP95/RAD21/TMEM9/CDC14A/HAUS3/CEP162/HSPB1/CEP85/ZNF207/HNRNPU/NUP85/SMC3
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN	142	-0.475167219138066	-2.38797143767891	7.57721002716009e-10	1.06540165230372e-07	9.16757819235031e-08	1198	tags=32%, list=8%, signal=29%	CYP2J2/AKR1C4/CYP3A5/CYP4F11/FAXDC2/MSMO1/POR/CYP2U1/CYP4F3/CYP2C18/PAH/CYP27A1/CYP3A43/CYP7B1/CYP4V2/CH25H/CYP7A1/AGMO/PTGIS/KMO/FMO3/CYP11A1/FMO4/CYP2E1/KDM8/CYP1B1/PHYHD1/DBH/CYP4A11/CYP4F2/CYP2C9/CYP4A22/BBOX1/CYP2C8/AKR1D1/CYP39A1/CYP8B1/CYP1A1/CYP2A6/CYP2B6/CYP2A13/CYP3A4/CYP2A7/CYP26A1/CYP1A2
GOBP_MEIOTIC_CELL_CYCLE_PROCESS	GOBP_MEIOTIC_CELL_CYCLE_PROCESS	121	0.595563578401354	2.08063903124864	1.07326747242291e-09	1.46469443295362e-07	1.26034164795669e-07	3253	tags=52%, list=22%, signal=41%	CYP26B1/MAEL/CDC20/TRIP13/NUF2/PLK1/TTK/KIF18A/BUB1B/RAD54L/TOP2A/NCAPH/CCNB2/CDC25A/SGO2/BUB1/SGO1/EME1/ASPM/NDC80/PTTG1/FANCD2/RAD51AP1/LIF/P3H4/NCAPD2/MSX1/RAD51/PSMC3IP/ESPL1/CKS2/CDC25C/CCNE2/FBXO5/SMC4/SPIRE1/AURKA/PLCB1/INCENP/C11orf80/MYBL1/RAD51D/TUBG1/CDC25B/MASTL/SMC2/NDC1/EHMT2/CCNE1/FIGNL1/NCAPH2/RAD1/NCAPD3/TDRKH/MND1/MRE11/TUBG2/RAD21/CHFR/SPIRE2/SYCE3/EME2/BRIP1
GOBP_EPOXYGENASE_P450_PATHWAY	GOBP_EPOXYGENASE_P450_PATHWAY	17	-0.879224053816856	-2.76186494566339	1.63760895129967e-09	2.17100158115156e-07	1.86810548940741e-07	428	tags=82%, list=3%, signal=80%	CYP2J2/CYP2C18/CYP2E1/CYP1B1/CYP4A11/CYP4F2/CYP2C9/CYP2C8/CYP1A1/CYP2A6/CYP2B6/CYP2A13/CYP2A7/CYP1A2
GOCC_CHROMOSOMAL_REGION	GOCC_CHROMOSOMAL_REGION	306	0.485243594041436	1.80785045621212	1.68537239580906e-09	2.17225775459834e-07	1.8691864027204e-07	3818	tags=44%, list=26%, signal=33%	KIF2C/NUF2/CENPA/CENPF/AURKB/PLK1/TTK/PKHD1/KIF18A/HJURP/BUB1B/TOP2A/NEK2/SKA1/NCAPG/CDK1/CDCA8/CCNB1/SGO2/BIRC5/BUB1/PIF1/SGO1/SKA3/CENPE/ORC1/CENPM/NDC80/KNTC1/SPC25/BLM/RAD51AP1/HELLS/CENPO/ZWINT/NCAPD2/DNA2/CDT1/CDCA5/RAD51/MCM2/CENPK/OIP5/MAD2L1/CENPW/CENPL/EZH2/CHEK1/RECQL4/MCM4/MCM6/SMC4/DSCC1/RCC2/SPAG5/SPC24/CENPH/DNMT1/DNMT3A/SPDL1/MCM3/INCENP/MSH2/ZNF618/POLD1/HDAC2/CBX1/MIS18A/FEN1/KMT5C/RAD51D/NUP107/XRCC3/CDK2/SUV39H2/CENPU/MCM7/DYDC2/DSN1/CENPQ/ZWILCH/MCM5/NUP37/DOT1L/ALYREF/NUP43/NDE1/SSB/DCLRE1B/RANGAP1/THOC5/PRKDC/CBX5/CBX3/CHMP4C/KNSTRN/NCAPD3/PCNA/RIF1/CHMP3/PARP1/PPP1CC/TPR/WRN/ORC2/CKAP5/KDM1A/MRE11/ITGB3BP/TP53BP1/RAD21/DCTN5/XRCC1/RBBP4/ZNF207/THOC2/HNRNPU/NUP85/SMC3/THOC1/SKA2/HAT1/CHMP4B/MIS18BP1/WRAP53/NABP2/CHEK2/CENPN/DYNC1LI1/HSF1/PHF6/SIRT6/KANSL1/PPP1R12A
GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	GOBP_ARACHIDONIC_ACID_METABOLIC_PROCESS	45	-0.679709594505454	-2.74938603975879	1.86995082544262e-09	2.34501941352804e-07	2.01784451803808e-07	1255	tags=51%, list=8%, signal=47%	ABHD6/EPHX1/CYP2J2/CYP4F11/CBR1/FAAH/CYP2U1/CYP4F3/CYP2C18/PTGIS/CYP2E1/CYP1B1/CYP4A11/CYP4F2/CYP2C9/CYP4A22/CYP2C8/CYP1A1/CYP2A6/CYP2B6/CYP2A13/CYP2A7/CYP1A2
GOCC_CHROMOSOME_CENTROMERIC_REGION	GOCC_CHROMOSOME_CENTROMERIC_REGION	190	0.535326236329364	1.94783984872858	2.29077109027196e-09	2.79715206812155e-07	2.40689605135776e-07	2904	tags=41%, list=19%, signal=33%	KIF2C/NUF2/CENPA/CENPF/AURKB/PLK1/TTK/PKHD1/KIF18A/HJURP/BUB1B/TOP2A/NEK2/SKA1/NCAPG/CDCA8/CCNB1/SGO2/BIRC5/BUB1/SGO1/SKA3/CENPE/CENPM/NDC80/KNTC1/SPC25/HELLS/CENPO/ZWINT/NCAPD2/CDT1/CDCA5/CENPK/OIP5/MAD2L1/CENPW/CENPL/EZH2/SMC4/DSCC1/RCC2/SPAG5/SPC24/CENPH/DNMT1/DNMT3A/SPDL1/INCENP/ZNF618/CBX1/MIS18A/KMT5C/NUP107/SUV39H2/CENPU/DSN1/CENPQ/ZWILCH/NUP37/NUP43/NDE1/RANGAP1/CBX5/CBX3/CHMP4C/KNSTRN/NCAPD3/CHMP3/PPP1CC/TPR/ORC2/CKAP5/ITGB3BP/TP53BP1/RAD21/DCTN5
GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS	GOBP_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS	24	-0.807964592162261	-2.78093404529905	2.66418097565867e-09	3.16969223770673e-07	2.72745976806298e-07	1239	tags=67%, list=8%, signal=61%	UGT1A1/FAH/GOT2/ACSM1/ACAA1/TDO2/EPHX2/KMO/ALDH8A1/PON3/CYP2E1/HAAO/CYP1B1/AADAT/SRD5A2/GSTM1
